food_id,food_name,restaurant_id,description,category,veg_nonveg,ingredients,dish_type,popular_in,price_level
f024,Ghee Roast,r041,Crispy dosa roasted in ghee.,Tiffin,Veg,"[""rice"",""urad dal"",""ghee"",""salt""]",tiffin,Tamil Nadu,Low
f025,Ghee Podi Roast,r041,Dosa sprinkled with spicy podi roasted in ghee.,Tiffin,Veg,"[""rice batter"",""ghee"",""spicy podi"",""oil""]",tiffin,Tamil Nadu,Low
f026,Small Onion Uttapam,r041,Thick dosa topped with shallots.,Tiffin,Veg,"[""rice batter"",""small onion"",""oil"",""salt""]",tiffin,Tamil Nadu,Low
f027,Chapathi,r041,Whole wheat flatbread.,Parotta & Breads,Veg,"[""wheat flour"",""water"",""salt""]",bread,India,Low
f028,Phulka,r041,Soft puffed chapathi.,Parotta & Breads,Veg,"[""wheat flour"",""water"",""salt""]",bread,India,Low
f029,Parotta,r041,Layered flaky bread made with maida.,Parotta & Breads,Veg,"[""maida"",""oil"",""salt"",""water""]",parotta,Tamil Nadu,Low
f035,Egg Poriyal,r041,Stir-fried scrambled egg.,Egg Dishes,Egg,"[""egg"",""onion"",""green chili"",""oil"",""salt""]",side_dish,Tamil Nadu,Low
f036,Omelette,r041,Egg cooked flat with onion & pepper.,Egg Dishes,Egg,"[""egg"",""onion"",""pepper"",""salt"",""oil""]",side_dish,India,Low
f037,Kalaki,r041,Soft runny omelette.,Egg Dishes,Egg,"[""egg"",""pepper"",""salt"",""oil""]",side_dish,Tamil Nadu,Low
f038,Curd,r041,Plain curd.,Curd / Rice Items,Veg,"[""curd""]",side_dish,India,Low
f039,Special Curd,r041,Curd mixed with coriander and seasoning.,Curd / Rice Items,Veg,"[""curd"",""coriander"",""green chili"",""salt""]",side_dish,Tamil Nadu,Low
f040,Curd Rice,r041,Rice mixed with curd and tempered.,Curd / Rice Items,Veg,"[""rice"",""curd"",""curry leaves"",""mustard"",""salt""]",side_dish,South India,Low
f041,Special Curd Rice,r041,Enhanced curd rice with butter & pomegranate.,Curd / Rice Items,Veg,"[""rice"",""curd"",""butter"",""pomegranate"",""curry leaves"",""salt""]",side_dish,Tamil Nadu,Low
f021,Dosa,r042,South Indian crepe made from fermented batter.,Tiffin,Veg,"[""rice"",""urad dal"",""salt"",""oil""]",tiffin,Tamil Nadu,Low
f036,Omelette,r042,Egg cooked flat with onion & pepper.,Egg Dishes,Egg,"[""egg"",""onion"",""pepper"",""salt"",""oil""]",side_dish,India,Low
f038,Curd,r042,Plain curd.,Curd / Rice Items,Veg,"[""curd""]",side_dish,India,Low
f040,Curd Rice,r042,Rice mixed with curd and tempered.,Curd / Rice Items,Veg,"[""rice"",""curd"",""curry leaves"",""mustard"",""salt""]",side_dish,South India,Low
f012,Steamed Rice,r042,Plain boiled rice.,Rice,Veg,"[""rice"",""water""]",side_dish,India,Low
f014,Chicken Biryani,r042,Tamil Nadu style biryani with jeeraga samba rice and tender chicken.,Biryani,Non-Veg,"[""jeeraga samba rice"",""chicken"",""onion"",""tomato"",""ginger garlic paste"",""chili powder"",""biryani masala"",""ghee"",""curd"",""coriander"",""mint"",""oil"",""salt""]",main_course,Tamil Nadu,Moderate
f029,Parotta,r042,Layered flaky bread made with maida.,Parotta & Breads,Veg,"[""maida"",""oil"",""salt"",""water""]",parotta,Tamil Nadu,Low
f023,Roast,r043,Crispy golden dosa served large.,Tiffin,Veg,"[""rice"",""urad dal"",""oil"",""salt""]",tiffin,Tamil Nadu,Low
f024,Ghee Roast,r043,Crispy dosa roasted in ghee.,Tiffin,Veg,"[""rice"",""urad dal"",""ghee"",""salt""]",tiffin,Tamil Nadu,Low
f027,Chapathi,r043,Whole wheat flatbread.,Parotta & Breads,Veg,"[""wheat flour"",""water"",""salt""]",bread,India,Low
f028,Phulka,r043,Soft puffed chapathi.,Parotta & Breads,Veg,"[""wheat flour"",""water"",""salt""]",bread,India,Low
f029,Parotta,r043,Layered flaky bread made with maida.,Parotta & Breads,Veg,"[""maida"",""oil"",""salt"",""water""]",parotta,Tamil Nadu,Low
f040,Curd Rice,r043,Rice mixed with curd and tempered.,Curd / Rice Items,Veg,"[""rice"",""curd"",""curry leaves"",""mustard"",""salt""]",side_dish,South India,Low
f009,Schezwan Veg Fried Rice,r043,Spicy Indo-Chinese fried rice with Schezwan sauce.,Fried Rice,Veg,"[""rice"",""capsicum"",""carrot"",""spring onion"",""schezwan sauce"",""soy sauce"",""oil""]",main_course,India,Low
f001,Veg Fried Rice,r044,Stir-fried long grain rice with mixed vegetables and mild seasoning.,Fried Rice,Veg,"[""rice"",""carrot"",""beans"",""peas"",""spring onion"",""soy sauce"",""oil"",""salt""]",main_course,South India,Moderate
f002,Egg Fried Rice,r044,Fried rice cooked with scrambled egg and spices.,Fried Rice,Egg,"[""rice"",""egg"",""spring onion"",""soy sauce"",""pepper"",""oil"",""salt""]",main_course,South India,Low
f003,Chicken Fried Rice,r044,Fried rice with shredded chicken and mild Indo-Chinese seasoning.,Fried Rice,Non-Veg,"[""rice"",""chicken"",""soy sauce"",""spring onion"",""pepper"",""oil"",""salt""]",main_course,South India,Moderate
f009,Schezwan Veg Fried Rice,r044,Spicy Indo-Chinese fried rice with Schezwan sauce.,Fried Rice,Veg,"[""rice"",""capsicum"",""carrot"",""spring onion"",""schezwan sauce"",""soy sauce"",""oil""]",main_course,India,Low
f010,Schezwan Egg Fried Rice,r044,Schezwan fried rice with scrambled egg.,Fried Rice,Egg,"[""rice"",""egg"",""schezwan sauce"",""spring onion"",""soy sauce"",""oil""]",main_course,India,Low
f011,Schezwan Chicken Rice,r044,Spicy fried rice cooked with shredded chicken and Schezwan sauce.,Fried Rice,Non-Veg,"[""rice"",""chicken"",""schezwan sauce"",""spring onion"",""soy sauce"",""oil""]",main_course,India,Moderate
f023,Roast,r044,Crispy golden dosa served large.,Tiffin,Veg,"[""rice"",""urad dal"",""oil"",""salt""]",tiffin,Tamil Nadu,Low
f024,Ghee Roast,r044,Crispy dosa roasted in ghee.,Tiffin,Veg,"[""rice"",""urad dal"",""ghee"",""salt""]",tiffin,Tamil Nadu,Low
f025,Ghee Podi Roast,r044,Dosa sprinkled with spicy podi roasted in ghee.,Tiffin,Veg,"[""rice batter"",""ghee"",""spicy podi"",""oil""]",tiffin,Tamil Nadu,Low
f027,Chapathi,r044,Whole wheat flatbread.,Parotta & Breads,Veg,"[""wheat flour"",""water"",""salt""]",bread,India,Low
f028,Phulka,r044,Soft puffed chapathi.,Parotta & Breads,Veg,"[""wheat flour"",""water"",""salt""]",bread,India,Low
f029,Parotta,r044,Layered flaky bread made with maida.,Parotta & Breads,Veg,"[""maida"",""oil"",""salt"",""water""]",parotta,Tamil Nadu,Low
f033,Egg Kothu Parotta,r044,Minced parotta scrambled with egg and salna.,Parotta & Breads,Egg,"[""parotta"",""egg"",""onion"",""salna"",""chili powder"",""oil"",""salt""]",kothu,Tamil Nadu,Low
f040,Curd Rice,r044,Rice mixed with curd and tempered.,Curd / Rice Items,Veg,"[""rice"",""curd"",""curry leaves"",""mustard"",""salt""]",side_dish,South India,Low
f001,Veg Fried Rice,r045,Stir-fried long grain rice with mixed vegetables and mild seasoning.,Fried Rice,Veg,"[""rice"",""carrot"",""beans"",""peas"",""spring onion"",""soy sauce"",""oil"",""salt""]",main_course,South India,Moderate
f002,Egg Fried Rice,r045,Fried rice cooked with scrambled egg and spices.,Fried Rice,Egg,"[""rice"",""egg"",""spring onion"",""soy sauce"",""pepper"",""oil"",""salt""]",main_course,South India,Low
f003,Chicken Fried Rice,r045,Fried rice with shredded chicken and mild Indo-Chinese seasoning.,Fried Rice,Non-Veg,"[""rice"",""chicken"",""soy sauce"",""spring onion"",""pepper"",""oil"",""salt""]",main_course,South India,Moderate
f004,Mushroom Fried Rice,r045,Veg fried rice variation with sautéed mushrooms.,Fried Rice,Veg,"[""rice"",""mushroom"",""spring onion"",""soy sauce"",""pepper"",""oil"",""salt""]",main_course,South India,Low
f009,Schezwan Veg Fried Rice,r045,Spicy Indo-Chinese fried rice with Schezwan sauce.,Fried Rice,Veg,"[""rice"",""capsicum"",""carrot"",""spring onion"",""schezwan sauce"",""soy sauce"",""oil""]",main_course,India,Low
f010,Schezwan Egg Fried Rice,r045,Schezwan fried rice with scrambled egg.,Fried Rice,Egg,"[""rice"",""egg"",""schezwan sauce"",""spring onion"",""soy sauce"",""oil""]",main_course,India,Low
f011,Schezwan Chicken Rice,r045,Spicy fried rice cooked with shredded chicken and Schezwan sauce.,Fried Rice,Non-Veg,"[""rice"",""chicken"",""schezwan sauce"",""spring onion"",""soy sauce"",""oil""]",main_course,India,Moderate
f012,Steamed Rice,r045,Plain boiled rice.,Rice,Veg,"[""rice"",""water""]",side_dish,India,Low
f040,Curd Rice,r045,Rice mixed with curd and tempered.,Curd / Rice Items,Veg,"[""rice"",""curd"",""curry leaves"",""mustard"",""salt""]",side_dish,South India,Low
f014,Chicken Biryani,r046,Tamil Nadu style biryani with jeeraga samba rice and tender chicken.,Biryani,Non-Veg,"[""jeeraga samba rice"",""chicken"",""onion"",""tomato"",""ginger garlic paste"",""chili powder"",""biryani masala"",""ghee"",""curd"",""coriander"",""mint"",""oil"",""salt""]",main_course,Tamil Nadu,Moderate
f001,Veg Fried Rice,r047,Stir-fried long grain rice with mixed vegetables and mild seasoning.,Fried Rice,Veg,"[""rice"",""carrot"",""beans"",""peas"",""spring onion"",""soy sauce"",""oil"",""salt""]",main_course,South India,Moderate
f002,Egg Fried Rice,r047,Fried rice cooked with scrambled egg and spices.,Fried Rice,Egg,"[""rice"",""egg"",""spring onion"",""soy sauce"",""pepper"",""oil"",""salt""]",main_course,South India,Low
f003,Chicken Fried Rice,r047,Fried rice with shredded chicken and mild Indo-Chinese seasoning.,Fried Rice,Non-Veg,"[""rice"",""chicken"",""soy sauce"",""spring onion"",""pepper"",""oil"",""salt""]",main_course,South India,Moderate
f004,Mushroom Fried Rice,r047,Veg fried rice variation with sautéed mushrooms.,Fried Rice,Veg,"[""rice"",""mushroom"",""spring onion"",""soy sauce"",""pepper"",""oil"",""salt""]",main_course,South India,Low
f005,Paneer Rice,r047,Rice tossed with soft paneer cubes and mild masala.,Fried Rice,Veg,"[""rice"",""paneer"",""onion"",""garam masala"",""oil"",""salt""]",main_course,India,Low
f006,Jeera Rice,r047,Fragrant rice tempered with cumin seeds and ghee.,Rice,Veg,"[""rice"",""cumin"",""ghee"",""salt""]",side_dish,North India,Low
f007,Garlic Rice,r047,Rice flavored with roasted garlic and herbs.,Rice,Veg,"[""rice"",""garlic"",""butter"",""pepper"",""salt""]",side_dish,India,Low
f008,Ghee Rice,r047,Simple flavored rice cooked with ghee and whole spices.,Rice,Veg,"[""rice"",""ghee"",""cloves"",""cinnamon"",""bay leaf"",""salt""]",main_course,South India,Low
f009,Schezwan Veg Fried Rice,r047,Spicy Indo-Chinese fried rice with Schezwan sauce.,Fried Rice,Veg,"[""rice"",""capsicum"",""carrot"",""spring onion"",""schezwan sauce"",""soy sauce"",""oil""]",main_course,India,Low
f010,Schezwan Egg Fried Rice,r047,Schezwan fried rice with scrambled egg.,Fried Rice,Egg,"[""rice"",""egg"",""schezwan sauce"",""spring onion"",""soy sauce"",""oil""]",main_course,India,Low
f011,Schezwan Chicken Rice,r047,Spicy fried rice cooked with shredded chicken and Schezwan sauce.,Fried Rice,Non-Veg,"[""rice"",""chicken"",""schezwan sauce"",""spring onion"",""soy sauce"",""oil""]",main_course,India,Moderate
f012,Steamed Rice,r047,Plain boiled rice.,Rice,Veg,"[""rice"",""water""]",side_dish,India,Low
f013,Special Curd Rice,r047,Curd mixed rice with seasoning.,Curd / Rice Items,Veg,"[""rice"",""curd"",""mustard"",""curry leaves"",""green chili"",""salt""]",side_dish,South India,Low
f014,Chicken Biryani,r047,Tamil Nadu style biryani with jeeraga samba rice and tender chicken.,Biryani,Non-Veg,"[""jeeraga samba rice"",""chicken"",""onion"",""tomato"",""ginger garlic paste"",""chili powder"",""biryani masala"",""ghee"",""curd"",""coriander"",""mint"",""oil"",""salt""]",main_course,Tamil Nadu,Moderate
f015,Egg Biryani,r047,Fragrant biryani rice cooked with boiled eggs.,Biryani,Egg,"[""jeeraga samba rice"",""egg"",""onion"",""tomato"",""ginger garlic paste"",""chili powder"",""biryani masala"",""mint"",""curd"",""oil"",""salt""]",main_course,Tamil Nadu,Low
f016,Plain Biryani,r047,Spiced biryani rice without any meat or egg.,Biryani,Veg,"[""jeeraga samba rice"",""onion"",""tomato"",""ginger garlic paste"",""chili powder"",""biryani masala"",""curd"",""mint"",""coriander"",""oil"",""salt""]",main_course,Tamil Nadu,Low
f017,Chicken Kheema Biryani,r047,Biryani prepared using minced chicken.,Biryani,Non-Veg,"[""jeeraga samba rice"",""minced chicken"",""onion"",""tomato"",""ginger garlic paste"",""green chili"",""biryani masala"",""mint"",""oil"",""salt""]",main_course,Tamil Nadu,Low
f018,Nattukozhi Biryani,r047,Village style biryani with country chicken.,Biryani,Non-Veg,"[""jeeraga samba rice"",""country chicken"",""onion"",""tomato"",""ginger garlic paste"",""green chili"",""biryani masala"",""ghee"",""mint"",""coriander"",""salt""]",main_course,Tamil Nadu,Low
f019,Arisi Paruppu Sadham,r047,Mild rice dish with dal and minimal spices.,Meals / Rice Items,Veg,"[""rice"",""toor dal"",""turmeric"",""ghee"",""mustard"",""curry leaves"",""salt""]",main_course,Tamil Nadu,Low
f020,Non-Veg Meals,r047,Traditional Tamil meal served with rice and gravies.,Meals,Non-Veg,"[""rice"",""sambar"",""rasam"",""thanni kulambu"",""veg poriyal"",""papad"",""pickle""]",full_meal,Tamil Nadu,Low
f021,Dosa,r047,South Indian crepe made from fermented batter.,Tiffin,Veg,"[""rice"",""urad dal"",""salt"",""oil""]",tiffin,Tamil Nadu,Low
f022,Egg Dosa,r047,Dosa topped with beaten egg and pepper.,Tiffin,Egg,"[""rice batter"",""egg"",""pepper"",""salt"",""oil""]",tiffin,Tamil Nadu,Low
f023,Roast,r047,Crispy golden dosa served large.,Tiffin,Veg,"[""rice"",""urad dal"",""oil"",""salt""]",tiffin,Tamil Nadu,Low
f024,Ghee Roast,r047,Crispy dosa roasted in ghee.,Tiffin,Veg,"[""rice"",""urad dal"",""ghee"",""salt""]",tiffin,Tamil Nadu,Low
f025,Ghee Podi Roast,r047,Dosa sprinkled with spicy podi roasted in ghee.,Tiffin,Veg,"[""rice batter"",""ghee"",""spicy podi"",""oil""]",tiffin,Tamil Nadu,Low
f026,Small Onion Uttapam,r047,Thick dosa topped with shallots.,Tiffin,Veg,"[""rice batter"",""small onion"",""oil"",""salt""]",tiffin,Tamil Nadu,Low
f027,Chapathi,r047,Whole wheat flatbread.,Parotta & Breads,Veg,"[""wheat flour"",""water"",""salt""]",bread,India,Low
f028,Phulka,r047,Soft puffed chapathi.,Parotta & Breads,Veg,"[""wheat flour"",""water"",""salt""]",bread,India,Low
f029,Parotta,r047,Layered flaky bread made with maida.,Parotta & Breads,Veg,"[""maida"",""oil"",""salt"",""water""]",parotta,Tamil Nadu,Low
f030,Nool Parotta,r047,String-layered parotta.,Parotta & Breads,Veg,"[""maida"",""oil"",""salt""]",parotta,Tamil Nadu,Low
f031,Bun Parotta,r047,Thick fluffy parotta.,Parotta & Breads,Veg,"[""maida"",""oil"",""salt"",""water""]",parotta,Tamil Nadu,Low
f032,Veechu Parotta,r047,Thin stretched parotta.,Parotta & Breads,Veg,"[""maida"",""oil"",""salt""]",parotta,Tamil Nadu,Low
f033,Egg Kothu Parotta,r047,Minced parotta scrambled with egg and salna.,Parotta & Breads,Egg,"[""parotta"",""egg"",""onion"",""salna"",""chili powder"",""oil"",""salt""]",kothu,Tamil Nadu,Low
f034,Egg Veechu Parotta,r047,Veechu parotta layered with beaten egg.,Parotta & Breads,Egg,"[""maida"",""egg"",""oil"",""salt""]",parotta,Tamil Nadu,Low
f035,Egg Poriyal,r047,Stir-fried scrambled egg.,Egg Dishes,Egg,"[""egg"",""onion"",""green chili"",""oil"",""salt""]",side_dish,Tamil Nadu,Low
f036,Omelette,r047,Egg cooked flat with onion & pepper.,Egg Dishes,Egg,"[""egg"",""onion"",""pepper"",""salt"",""oil""]",side_dish,India,Low
f037,Kalaki,r047,Soft runny omelette.,Egg Dishes,Egg,"[""egg"",""pepper"",""salt"",""oil""]",side_dish,Tamil Nadu,Low
f038,Curd,r047,Plain curd.,Curd / Rice Items,Veg,"[""curd""]",side_dish,India,Low
f039,Special Curd,r047,Curd mixed with coriander and seasoning.,Curd / Rice Items,Veg,"[""curd"",""coriander"",""green chili"",""salt""]",side_dish,Tamil Nadu,Low
f040,Curd Rice,r047,Rice mixed with curd and tempered.,Curd / Rice Items,Veg,"[""rice"",""curd"",""curry leaves"",""mustard"",""salt""]",side_dish,South India,Low
f041,Special Curd Rice,r047,Enhanced curd rice with butter & pomegranate.,Curd / Rice Items,Veg,"[""rice"",""curd"",""butter"",""pomegranate"",""curry leaves"",""salt""]",side_dish,Tamil Nadu,Low
f001,Veg Fried Rice,r048,Stir-fried long grain rice with mixed vegetables and mild seasoning.,Fried Rice,Veg,"[""rice"",""carrot"",""beans"",""peas"",""spring onion"",""soy sauce"",""oil"",""salt""]",main_course,South India,Moderate
f002,Egg Fried Rice,r048,Fried rice cooked with scrambled egg and spices.,Fried Rice,Egg,"[""rice"",""egg"",""spring onion"",""soy sauce"",""pepper"",""oil"",""salt""]",main_course,South India,Low
f003,Chicken Fried Rice,r048,Fried rice with shredded chicken and mild Indo-Chinese seasoning.,Fried Rice,Non-Veg,"[""rice"",""chicken"",""soy sauce"",""spring onion"",""pepper"",""oil"",""salt""]",main_course,South India,Moderate
f004,Mushroom Fried Rice,r048,Veg fried rice variation with sautéed mushrooms.,Fried Rice,Veg,"[""rice"",""mushroom"",""spring onion"",""soy sauce"",""pepper"",""oil"",""salt""]",main_course,South India,Low
f005,Paneer Rice,r048,Rice tossed with soft paneer cubes and mild masala.,Fried Rice,Veg,"[""rice"",""paneer"",""onion"",""garam masala"",""oil"",""salt""]",main_course,India,Low
f006,Jeera Rice,r048,Fragrant rice tempered with cumin seeds and ghee.,Rice,Veg,"[""rice"",""cumin"",""ghee"",""salt""]",side_dish,North India,Low
f008,Ghee Rice,r048,Simple flavored rice cooked with ghee and whole spices.,Rice,Veg,"[""rice"",""ghee"",""cloves"",""cinnamon"",""bay leaf"",""salt""]",main_course,South India,Low
f009,Schezwan Veg Fried Rice,r048,Spicy Indo-Chinese fried rice with Schezwan sauce.,Fried Rice,Veg,"[""rice"",""capsicum"",""carrot"",""spring onion"",""schezwan sauce"",""soy sauce"",""oil""]",main_course,India,Low
f010,Schezwan Egg Fried Rice,r048,Schezwan fried rice with scrambled egg.,Fried Rice,Egg,"[""rice"",""egg"",""schezwan sauce"",""spring onion"",""soy sauce"",""oil""]",main_course,India,Low
f011,Schezwan Chicken Rice,r048,Spicy fried rice cooked with shredded chicken and Schezwan sauce.,Fried Rice,Non-Veg,"[""rice"",""chicken"",""schezwan sauce"",""spring onion"",""soy sauce"",""oil""]",main_course,India,Moderate
f012,Steamed Rice,r048,Plain boiled rice.,Rice,Veg,"[""rice"",""water""]",side_dish,India,Low
f014,Chicken Biryani,r048,Tamil Nadu style biryani with jeeraga samba rice and tender chicken.,Biryani,Non-Veg,"[""jeeraga samba rice"",""chicken"",""onion"",""tomato"",""ginger garlic paste"",""chili powder"",""biryani masala"",""ghee"",""curd"",""coriander"",""mint"",""oil"",""salt""]",main_course,Tamil Nadu,Moderate
f015,Egg Biryani,r048,Fragrant biryani rice cooked with boiled eggs.,Biryani,Egg,"[""jeeraga samba rice"",""egg"",""onion"",""tomato"",""ginger garlic paste"",""chili powder"",""biryani masala"",""mint"",""curd"",""oil"",""salt""]",main_course,Tamil Nadu,Low
f016,Plain Biryani,r048,Spiced biryani rice without any meat or egg.,Biryani,Veg,"[""jeeraga samba rice"",""onion"",""tomato"",""ginger garlic paste"",""chili powder"",""biryani masala"",""curd"",""mint"",""coriander"",""oil"",""salt""]",main_course,Tamil Nadu,Low
f021,Dosa,r048,South Indian crepe made from fermented batter.,Tiffin,Veg,"[""rice"",""urad dal"",""salt"",""oil""]",tiffin,Tamil Nadu,Low
f022,Egg Dosa,r048,Dosa topped with beaten egg and pepper.,Tiffin,Egg,"[""rice batter"",""egg"",""pepper"",""salt"",""oil""]",tiffin,Tamil Nadu,Low
f023,Roast,r048,Crispy golden dosa served large.,Tiffin,Veg,"[""rice"",""urad dal"",""oil"",""salt""]",tiffin,Tamil Nadu,Low
f024,Ghee Roast,r048,Crispy dosa roasted in ghee.,Tiffin,Veg,"[""rice"",""urad dal"",""ghee"",""salt""]",tiffin,Tamil Nadu,Low
f025,Ghee Podi Roast,r048,Dosa sprinkled with spicy podi roasted in ghee.,Tiffin,Veg,"[""rice batter"",""ghee"",""spicy podi"",""oil""]",tiffin,Tamil Nadu,Low
f026,Small Onion Uttapam,r048,Thick dosa topped with shallots.,Tiffin,Veg,"[""rice batter"",""small onion"",""oil"",""salt""]",tiffin,Tamil Nadu,Low
f027,Chapathi,r048,Whole wheat flatbread.,Parotta & Breads,Veg,"[""wheat flour"",""water"",""salt""]",bread,India,Low
f029,Parotta,r048,Layered flaky bread made with maida.,Parotta & Breads,Veg,"[""maida"",""oil"",""salt"",""water""]",parotta,Tamil Nadu,Low
f035,Egg Poriyal,r048,Stir-fried scrambled egg.,Egg Dishes,Egg,"[""egg"",""onion"",""green chili"",""oil"",""salt""]",side_dish,Tamil Nadu,Low
f036,Omelette,r048,Egg cooked flat with onion & pepper.,Egg Dishes,Egg,"[""egg"",""onion"",""pepper"",""salt"",""oil""]",side_dish,India,Low
f037,Kalaki,r048,Soft runny omelette.,Egg Dishes,Egg,"[""egg"",""pepper"",""salt"",""oil""]",side_dish,Tamil Nadu,Low
f038,Curd,r048,Plain curd.,Curd / Rice Items,Veg,"[""curd""]",side_dish,India,Low
f040,Curd Rice,r048,Rice mixed with curd and tempered.,Curd / Rice Items,Veg,"[""rice"",""curd"",""curry leaves"",""mustard"",""salt""]",side_dish,South India,Low
f021,Dosa,r049,South Indian crepe made from fermented batter.,Tiffin ,Veg,"[""rice"",""urad dal"",""salt"",""oil""]",tiffin,Tamil Nadu,Low
f023,Roast,r049, Crispy golden dosa served large.,Tiffin,Veg,"[""rice"",""urad dal"",""oil"",""salt""]",tiffin,Tamil Nadu,Low
f027,Chapathi,r049,Whole wheat flatbread.,Parotta & Breads,Veg,"[""wheat flour"",""water"",""salt""]",bread,India,Low
f006,Jeera Rice,r049,Fragrant rice tempered with cumin seeds and ghee.,Rice,Veg,"[""rice"",""cumin"",""ghee"",""salt""]",side_dish,North India,Low
f008,Ghee Rice,r049,Simple flavored rice cooked with ghee and whole spices.,Rice,Veg,"[""rice"",""ghee"",""cloves"",""cinnamon"",""bay leaf"",""salt""]",main_course,South India,Low
f036,Omelette,r049,Egg cooked flat with onion & pepper.,Egg Dishes,Egg,"[""egg"",""onion"",""pepper"",""salt"",""oil""]",side_dish,India,Low
f014,Chicken Biryani,r050,Tamil Nadu style biryani with jeeraga samba rice and tender chicken.,Biryani,Non-Veg,"[""jeeraga samba rice"",""chicken"",""onion"",""tomato"",""ginger garlic paste"",""chili powder"",""biryani masala"",""ghee"",""curd"",""coriander"",""mint"",""oil"",""salt""]",main_course,Tamil Nadu,Moderate
f015,Egg Biryani,r050,Fragrant biryani rice cooked with boiled eggs.,Biryani,Egg,"[""jeeraga samba rice"",""egg"",""onion"",""tomato"",""ginger garlic paste"",""chili powder"",""biryani masala"",""mint"",""curd"",""oil"",""salt""]",main_course,Tamil Nadu,Low
f016,Plain Biryani,r050,Spiced biryani rice without any meat or egg.,Biryani,Veg,"[""jeeraga samba rice"",""onion"",""tomato"",""ginger garlic paste"",""chili powder"",""biryani masala"",""curd"",""mint"",""coriander"",""oil"",""salt""]",main_course,Tamil Nadu,Low
